# fps: 30.000000
# x,y,z,qx,qy,qz,qw
2.98023e-08,0.964724,0.736736,0.59381,-0.125528,0.164374,0.777569
2.98023e-08,0.965268,0.738738,0.598275,-0.10694,0.139733,0.781732
1.49012e-08,0.965808,0.74074,0.602156,-0.0881957,0.114993,0.785116
-0,0.966343,0.742742,0.605448,-0.0693124,0.0901787,0.787716
-2.98023e-08,0.966874,0.744744,0.608146,-0.0503092,0.0653145,0.789533
-1.49012e-08,0.9674,0.746746,0.610245,-0.0312047,0.0404253,0.790565
3.72529e-09,0.967922,0.748748,0.611743,-0.0120179,0.0155358,0.790813
-0,0.968439,0.75075,0.612636,0.00723227,-0.00932935,0.790277
-7.45058e-09,0.968952,0.752752,0.612921,0.0265266,-0.0341454,0.78896
-7.45058e-09,0.969461,0.754754,0.612597,0.045846,-0.0588879,0.786864
1.49012e-08,0.969965,0.756756,0.611662,0.065171,-0.0835323,0.783992
-0,0.970465,0.758758,0.610116,0.0844823,-0.108054,0.780349
-2.98023e-08,0.970961,0.76076,0.607959,0.103761,-0.13243,0.77594
-2.98023e-08,0.971452,0.762762,0.60519,0.122986,-0.156635,0.770769
-2.98023e-08,0.971938,0.764764,0.601813,0.14214,-0.180646,0.764843
-0,0.972421,0.766766,0.597827,0.161203,-0.204439,0.75817
1.49012e-07,0.972899,0.768769,0.593236,0.180155,-0.227991,0.750757
-0,0.973373,0.77077,0.588042,0.198977,-0.25128,0.742613
-0,0.973842,0.772772,0.58225,0.21765,-0.274281,0.733746
-0,0.974307,0.774774,0.575863,0.236155,-0.296973,0.724168
-5.96046e-08,0.974767,0.776776,0.568886,0.254473,-0.319335,0.713889
-5.96046e-08,0.975224,0.778779,0.561326,0.272585,-0.341344,0.702919
-1.19209e-07,0.975676,0.78078,0.553187,0.290472,-0.362978,0.691272
5.96046e-08,0.976123,0.782782,0.544477,0.308116,-0.384218,0.678959
-1.19209e-07,0.976567,0.784784,0.535203,0.325499,-0.405043,0.665994
-0,0.977006,0.786786,0.525373,0.342602,-0.425432,0.652391
-0,0.97744,0.788788,0.514995,0.359408,-0.445366,0.638165
1.19209e-07,0.977871,0.790791,0.504079,0.375899,-0.464827,0.623331
1.19209e-07,0.978297,0.792793,0.492633,0.392058,-0.483795,0.607903
1.19209e-07,0.978719,0.794794,0.480668,0.407867,-0.502252,0.5919
-0,0.979137,0.796796,0.468194,0.423311,-0.520182,0.575337
-0,0.97955,0.798798,0.455224,0.438372,-0.537567,0.558232
-1.19209e-07,0.979959,0.800801,0.441768,0.453036,-0.554391,0.540602
-0,0.980364,0.802802,0.427839,0.467285,-0.570637,0.522467
1.19209e-07,0.980764,0.804804,0.413449,0.481105,-0.586292,0.503845
1.19209e-07,0.981161,0.806806,0.398613,0.494481,-0.60134,0.484755
1.19209e-07,0.981553,0.808808,0.383343,0.507398,-0.615767,0.465217
-0,0.981941,0.81081,0.367654,0.519842,-0.62956,0.445251
-0,0.982324,0.812812,0.35156,0.5318,-0.642707,0.424878
1.19209e-07,0.982704,0.814814,0.335077,0.543259,-0.655195,0.404119
-0,0.983079,0.816816,0.318221,0.554206,-0.667014,0.382994
1.19209e-07,0.98345,0.818819,0.301006,0.564628,-0.678152,0.361526
-0,0.983817,0.82082,0.28345,0.574514,-0.688599,0.339737
-0,0.984179,0.822822,0.265569,0.583853,-0.698347,0.317648
-0,0.984537,0.824824,0.247381,0.592634,-0.707387,0.295281
-1.19209e-07,0.984891,0.826826,0.228902,0.600847,-0.715711,0.272661
-0,0.985241,0.828828,0.210151,0.608482,-0.723313,0.249809
-0,0.985587,0.83083,0.191145,0.615531,-0.730185,0.226749
-5.96046e-08,0.985929,0.832833,0.171904,0.621985,-0.736322,0.203504
-5.96046e-08,0.986266,0.834835,0.152445,0.627836,-0.74172,0.180097
-0,0.986599,0.836837,0.132788,0.633076,-0.746373,0.156552
-5.96046e-08,0.986928,0.838838,0.112952,0.6377,-0.75028,0.132893
-0,0.987253,0.84084,0.092956,0.6417,-0.753437,0.109142
2.98023e-08,0.987574,0.842843,0.0728201,0.645072,-0.755843,0.0853246
-0,0.98789,0.844845,0.0525639,0.647811,-0.757496,0.0614638
-0,0.988202,0.846846,0.0322074,0.649912,-0.758396,0.0375835
-0,0.988511,0.848849,0.0117707,0.651372,-0.758543,0.0137073
3.72529e-09,0.988815,0.850851,0.00872602,-0.652188,0.757939,0.0101409
-0,0.989115,0.852852,0.0292623,-0.652357,0.756586,0.0339376
-2.98023e-08,0.98941,0.854854,0.0498178,-0.651878,0.754485,0.0576592
-2.98023e-08,0.989702,0.856857,0.0703719,-0.65075,0.751642,0.0812823
5.96046e-08,0.98999,0.858858,0.0909042,-0.648973,0.748058,0.104783
-0,0.990273,0.86086,0.111394,-0.646546,0.743741,0.12814
5.96046e-08,0.990552,0.862862,0.131821,-0.643471,0.738694,0.151328
5.96046e-08,0.990827,0.864864,0.152164,-0.639749,0.732924,0.174326
-0,0.991098,0.866867,0.172403,-0.635382,0.72644,0.19711
-0,0.991365,0.868868,0.192518,-0.630374,0.719247,0.219659
1.19209e-07,0.991628,0.870871,0.212487,-0.624728,0.711354,0.241951
-1.19209e-07,0.991887,0.872872,0.232291,-0.618447,0.702771,0.263964
1.19209e-07,0.992141,0.874875,0.25191,-0.611538,0.693507,0.285676
1.19209e-07,0.992392,0.876876,0.271324,-0.604005,0.683573,0.307067
1.19209e-07,0.992638,0.878878,0.290512,-0.595854,0.67298,0.328115
-1.19209e-07,0.99288,0.88088,0.309455,-0.587093,0.661739,0.348801
-2.38419e-07,0.993118,0.882882,0.328134,-0.577728,0.649862,0.369104
-1.19209e-07,0.993352,0.884885,0.346529,-0.567768,0.637364,0.389006
-0,0.993582,0.886886,0.364621,-0.55722,0.624256,0.408487
-0,0.993808,0.888889,0.382392,-0.546096,0.610554,0.427527
1.19209e-07,0.99403,0.89089,0.399823,-0.534403,0.596272,0.446111
-1.19209e-07,0.994247,0.892892,0.416896,-0.522153,0.581425,0.464219
-1.19209e-07,0.994461,0.894894,0.433592,-0.509357,0.566029,0.481834
-1.19209e-07,0.994671,0.896897,0.449896,-0.496026,0.5501,0.498941
-1.19209e-07,0.994876,0.898898,0.465789,-0.482172,0.533655,0.515522
-0,0.995077,0.9009,0.481254,-0.467809,0.516712,0.531563
-0,0.995275,0.902903,0.496275,-0.452948,0.499287,0.547047
-0,0.995468,0.904904,0.510837,-0.437604,0.4814,0.561962
-2.38419e-07,0.995657,0.906907,0.524924,-0.421792,0.463069,0.576293
-0,0.995842,0.908908,0.538519,-0.405526,0.444313,0.590027
-1.19209e-07,0.996024,0.91091,0.55161,-0.38882,0.425151,0.603151
-0,0.996201,0.912912,0.564182,-0.371692,0.405603,0.615654
-0,0.996374,0.914915,0.576221,-0.354157,0.385689,0.627524
-0,0.996543,0.916916,0.587713,-0.336231,0.36543,0.638751
1.78814e-07,0.996708,0.918918,0.598647,-0.317933,0.344846,0.649324
-0,0.996868,0.92092,0.60901,-0.299278,0.323959,0.659235
5.96046e-08,0.997025,0.922922,0.61879,-0.280286,0.30279,0.668474
5.96046e-08,0.997178,0.924924,0.627977,-0.260974,0.28136,0.677033
5.96046e-08,0.997327,0.926926,0.63656,-0.24136,0.259692,0.684907
1.19209e-07,0.997472,0.928928,0.644529,-0.221465,0.237806,0.692087
-5.96046e-08,0.997612,0.930931,0.651875,-0.201307,0.215726,0.698568
-0,0.997748,0.932932,0.658589,-0.180905,0.193473,0.704345
2.98023e-08,0.997881,0.934934,0.664664,-0.16028,0.171071,0.709414
2.98023e-08,0.99801,0.936936,0.670091,-0.139451,0.148541,0.71377
-2.98023e-08,0.998134,0.938939,0.674864,-0.118439,0.125906,0.717411
-0,0.998254,0.940941,0.678977,-0.0972648,0.103189,0.720335
4.47035e-08,0.998371,0.942942,0.682424,-0.0759489,0.0804133,0.722539
-1.49012e-08,0.998483,0.944944,0.685201,-0.0545122,0.0576007,0.724023
-0,0.998592,0.946947,0.687303,-0.0329758,0.0347743,0.724788
-3.72529e-09,0.998696,0.948949,0.688727,-0.0113612,0.0119568,0.724833
1.11759e-08,0.998796,0.950951,0.68947,0.0103104,-0.0108292,0.72416
-1.49012e-08,0.998893,0.952953,0.68953,0.0320175,-0.033561,0.722771
1.49012e-08,0.998985,0.954955,0.688905,0.0537383,-0.0562161,0.720668
1.49012e-08,0.999073,0.956957,0.687594,0.0754514,-0.0787721,0.717856
-0,0.999158,0.958958,0.685598,0.0971351,-0.101207,0.714337
-0,0.999238,0.960961,0.682916,0.118768,-0.123498,0.710118
5.96046e-08,0.999314,0.962963,0.679551,0.140327,-0.145624,0.705204
-0,0.999386,0.964965,0.675504,0.161792,-0.167564,0.6996
-1.19209e-07,0.999454,0.966966,0.670777,0.183141,-0.189294,0.693314
-0,0.999518,0.968969,0.665375,0.204353,-0.210796,0.686353
-0,0.999579,0.97097,0.659301,0.225405,-0.232046,0.678726
5.96046e-08,0.999635,0.972973,0.652559,0.246277,-0.253026,0.670442
-1.78814e-07,0.999687,0.974974,0.645156,0.266947,-0.273714,0.661509
-0,0.999735,0.976977,0.637097,0.287395,-0.29409,0.651938
5.96046e-08,0.999779,0.978979,0.628388,0.307599,-0.314135,0.64174
5.96046e-08,0.999819,0.980981,0.619038,0.32754,-0.33383,0.630926
1.19209e-07,0.999855,0.982983,0.609054,0.347196,-0.353155,0.619508
1.19209e-07,0.999887,0.984985,0.598445,0.366546,-0.372092,0.607499
-0,0.999915,0.986987,0.58722,0.385573,-0.390624,0.594912
1.19209e-07,0.99994,0.988989,0.575389,0.404255,-0.408731,0.58176
-0,0.999959,0.99099,0.562962,0.422574,-0.426398,0.568057
-0,0.999976,0.992993,0.549952,0.44051,-0.443608,0.553819
-1.19209e-07,0.999988,0.994994,0.536369,0.458045,-0.460343,0.539061
-0,0.999995,0.996996,0.522227,0.47516,-0.47659,0.523798
-0,1,0.998998,0.507537,0.491839,-0.492331,0.508046
-0,0.999999,1.001,0.492314,0.508062,-0.507554,0.491822
2.38419e-07,0.999996,1.003,0.476572,0.523813,-0.522243,0.475143
1.19209e-07,0.999988,1.005,0.460326,0.539076,-0.536385,0.458028
-0,0.999976,1.00701,0.443589,0.553834,-0.549967,0.440492
-0,0.99996,1.00901,0.426379,0.568071,-0.562977,0.422556
3.57628e-07,0.99994,1.01101,0.408712,0.581773,-0.575402,0.404236
-0,0.999915,1.01301,0.390604,0.594924,-0.587232,0.385554
-1.19209e-07,0.999887,1.01501,0.372072,0.607511,-0.598457,0.366527
-0,0.999855,1.01702,0.353134,0.619519,-0.609066,0.347176
2.38419e-07,0.99982,1.01902,0.333809,0.630936,-0.619049,0.32752
-0,0.999779,1.02102,0.314115,0.641749,-0.628398,0.30758
-0,0.999735,1.02302,0.29407,0.651946,-0.637106,0.287376
-2.38419e-07,0.999687,1.02503,0.273694,0.661516,-0.645164,0.266929
-0,0.999635,1.02703,0.253007,0.670448,-0.652567,0.246259
1.19209e-07,0.999578,1.02903,0.232028,0.678732,-0.659307,0.225387
-0,0.999519,1.03103,0.210778,0.686359,-0.665381,0.204335
-0,0.999454,1.03303,0.189277,0.693319,-0.670783,0.183125
-0,0.999386,1.03503,0.167547,0.699604,-0.675508,0.161776
-0,0.999314,1.03704,0.145608,0.705207,-0.679555,0.140311
5.96046e-08,0.999238,1.03904,0.123482,0.710121,-0.682919,0.118752
-0,0.999158,1.04104,0.101192,0.714339,-0.6856,0.0971204
-0,0.999073,1.04304,0.0787574,0.717857,-0.687596,0.0754374
-0,0.998985,1.04504,0.056202,0.720669,-0.688906,0.0537249
-1.49012e-08,0.998893,1.04705,0.0335476,0.722771,-0.689531,0.0320047
-0,0.998797,1.04905,0.0108165,0.72416,-0.689471,0.0102983
-0,0.998696,1.05105,0.0119688,-0.724832,0.688727,0.0113726
1.49012e-08,0.998592,1.05305,0.0347856,-0.724787,0.687303,0.0329866
-0,0.998483,1.05505,0.0576113,-0.724022,0.685201,0.0545223
-0,0.998371,1.05706,0.0804232,-0.722538,0.682424,0.0759583
-5.96046e-08,0.998255,1.05906,0.103199,-0.720333,0.678976,0.0972736
5.96046e-08,0.998134,1.06106,0.125915,-0.717409,0.674863,0.118447
-0,0.99801,1.06306,0.148548,-0.713768,0.67009,0.139458
-5.96046e-08,0.997881,1.06506,0.171078,-0.709412,0.664662,0.160286
-0,0.997748,1.06707,0.193479,-0.704343,0.658588,0.180911
1.19209e-07,0.997612,1.06907,0.215731,-0.698566,0.651874,0.201312
-0,0.997471,1.07107,0.237811,-0.692085,0.644528,0.22147
1.19209e-07,0.997327,1.07307,0.259696,-0.684905,0.636559,0.241364
-0,0.997178,1.07507,0.281364,-0.677032,0.627976,0.260977
-1.19209e-07,0.997025,1.07708,0.302793,-0.668472,0.618789,0.280288
-0,0.996868,1.07908,0.323961,-0.659233,0.609009,0.29928
-0,0.996708,1.08108,0.344848,-0.649323,0.598646,0.317934
-0,0.996543,1.08308,0.365431,-0.63875,0.587713,0.336232
-1.19209e-07,0.996374,1.08508,0.385689,-0.627524,0.576221,0.354157
-0,0.996201,1.08709,0.405602,-0.615654,0.564182,0.371692
2.38419e-07,0.996024,1.08909,0.42515,-0.603152,0.551611,0.38882
-1.19209e-07,0.995843,1.09109,0.444311,-0.590028,0.538521,0.405525
-0,0.995658,1.09309,0.463067,-0.576294,0.524925,0.421791
-0,0.995468,1.09509,0.481398,-0.561964,0.510839,0.437603
1.19209e-07,0.995275,1.0971,0.499284,-0.54705,0.496278,0.452946
2.38419e-07,0.995078,1.0991,0.516708,-0.531566,0.481257,0.467806
-0,0.994876,1.1011,0.533651,-0.515526,0.465792,0.482169
-0,0.994671,1.1031,0.550096,-0.498945,0.4499,0.496023
-0,0.994461,1.1051,0.566024,-0.481839,0.433597,0.509354
-1.19209e-07,0.994247,1.10711,0.58142,-0.464225,0.416901,0.52215
-0,0.99403,1.10911,0.596266,-0.446117,0.399829,0.534399
1.19209e-07,0.993808,1.11111,0.610548,-0.427535,0.382399,0.546092
-0,0.993582,1.11311,0.62425,-0.408494,0.364629,0.557216
-0,0.993352,1.11511,0.637358,-0.389015,0.346537,0.567763
-0,0.993118,1.11712,0.649856,-0.369114,0.328143,0.577723
-0,0.99288,1.11912,0.661733,-0.348811,0.309465,0.587088
-0,0.992638,1.12112,0.672974,-0.328126,0.290522,0.59585
-5.96046e-08,0.992391,1.12312,0.683567,-0.307078,0.271335,0.604
-5.96046e-08,0.992141,1.12512,0.693501,-0.285689,0.251922,0.611533
-1.19209e-07,0.991886,1.12713,0.702765,-0.263977,0.232304,0.618443
1.19209e-07,0.991628,1.12913,0.711349,-0.241966,0.2125,0.624724
-0,0.991365,1.13113,0.719241,-0.219675,0.192531,0.63037
5.96046e-08,0.991098,1.13313,0.726435,-0.197127,0.172417,0.635379
-0,0.990827,1.13513,0.73292,-0.174343,0.152179,0.639746
-2.98023e-08,0.990552,1.13714,0.73869,-0.151346,0.131837,0.643468
2.98023e-08,0.990273,1.13914,0.743737,-0.128159,0.11141,0.646543
8.9407e-08,0.98999,1.14114,0.748055,-0.104803,0.0909213,0.648971
-2.98023e-08,0.989702,1.14314,0.751639,-0.0813027,0.0703897,0.650749
-0,0.989411,1.14514,0.754483,-0.0576805,0.0498362,0.651877
-0,0.989115,1.14715,0.756584,-0.0339597,0.0292814,0.652357
-0,0.988815,1.14915,0.757939,-0.0101638,0.00874567,0.652188
-0,0.988511,1.15115,0.758543,0.0136837,-0.0117504,0.651373
-2.23517e-08,0.988203,1.15315,0.758397,0.0375591,-0.0321866,0.649914
-1.49012e-08,0.98789,1.15515,0.757498,0.0614388,-0.0525426,0.647813
-2.98023e-08,0.987574,1.15716,0.755845,0.085299,-0.0727983,0.645075
-5.96046e-08,0.987253,1.15916,0.753441,0.109116,-0.0929337,0.641704
5.96046e-08,0.986928,1.16116,0.750285,0.132866,-0.112929,0.637704
-8.9407e-08,0.986599,1.16316,0.746379,0.156525,-0.132765,0.633082
5.96046e-08,0.986266,1.16516,0.741726,0.180069,-0.152421,0.627842
-5.96046e-08,0.985929,1.16717,0.736329,0.203475,-0.17188,0.621992
-5.96046e-08,0.985587,1.16917,0.730193,0.22672,-0.191121,0.615539
-0,0.985241,1.17117,0.723322,0.24978,-0.210126,0.608491
-0,0.984892,1.17317,0.715722,0.272631,-0.228877,0.600857
-1.19209e-07,0.984538,1.17517,0.707399,0.295251,-0.247355,0.592645
-5.96046e-08,0.984179,1.17718,0.698361,0.317617,-0.265544,0.583865
-0,0.983817,1.17918,0.688614,0.339706,-0.283425,0.574527
-1.19209e-07,0.98345,1.18118,0.678168,0.361495,-0.300981,0.564642
-0,0.983079,1.18318,0.667031,0.382963,-0.318195,0.554221
-0,0.982704,1.18518,0.655214,0.404088,-0.335052,0.543275
1.19209e-07,0.982324,1.18719,0.642727,0.424847,-0.351535,0.531818
1.19209e-07,0.981941,1.18919,0.629582,0.44522,-0.367629,0.519861
-1.19209e-07,0.981553,1.19119,0.61579,0.465186,-0.383318,0.507417
-0,0.981161,1.19319,0.601364,0.484724,-0.398588,0.494501
-0,0.980765,1.19519,0.586318,0.503814,-0.413425,0.481127
-2.38419e-07,0.980364,1.1972,0.570665,0.522436,-0.427814,0.467308
-0,0.979959,1.1992,0.55442,0.540572,-0.441744,0.45306
-0,0.97955,1.2012,0.537597,0.558202,-0.4552,0.438398
-0,0.979137,1.2032,0.520214,0.575307,-0.468171,0.423337
-0,0.978719,1.2052,0.502286,0.591871,-0.480645,0.407895
-0,0.978297,1.20721,0.48383,0.607875,-0.49261,0.392086
-1.19209e-07,0.977871,1.20921,0.464863,0.623303,-0.504057,0.375929
1.19209e-07,0.977441,1.21121,0.445404,0.638138,-0.514974,0.359439
-0,0.977006,1.21321,0.425471,0.652365,-0.525353,0.342634
-0,0.976567,1.21521,0.405083,0.665969,-0.535184,0.325532
-0,0.976124,1.21722,0.38426,0.678935,-0.544459,0.30815
-0,0.975676,1.21922,0.363022,0.691248,-0.553169,0.290507
1.19209e-07,0.975224,1.22122,0.341389,0.702897,-0.561309,0.272621
-0,0.974768,1.22322,0.319382,0.713868,-0.56887,0.25451
-1.19209e-07,0.974307,1.22522,0.297021,0.724148,-0.575848,0.236193
-0,0.973842,1.22723,0.27433,0.733728,-0.582235,0.217689
-0,0.973373,1.22923,0.25133,0.742595,-0.588029,0.199017
-1.19209e-07,0.972899,1.23123,0.228043,0.750741,-0.593223,0.180196
-5.96046e-08,0.972421,1.23323,0.204492,0.758155,-0.597816,0.161245
5.96046e-08,0.971939,1.23523,0.1807,0.76483,-0.601803,0.142183
1.19209e-07,0.971452,1.23724,0.156691,0.770757,-0.605182,0.12303
5.96046e-08,0.970961,1.23924,0.132487,0.77593,-0.607952,0.103805
-0,0.970465,1.24124,0.108112,0.780341,-0.61011,0.0845275
5.96046e-08,0.969966,1.24324,0.083591,0.783986,-0.611658,0.0652169
-2.98023e-08,0.969462,1.24524,0.0589476,0.786859,-0.612594,0.0458925
1.49012e-08,0.968953,1.24725,0.034206,0.788957,-0.61292,0.0265737
3.72529e-09,0.96844,1.24925,0.00939083,0.790276,-0.612636,0.00727994
-0,0.967922,1.25125,0.0154735,-0.790814,0.611745,0.0119697
1.49012e-08,0.9674,1.25325,0.0403623,-0.790568,0.610248,0.0311561
2.98023e-08,0.966874,1.25525,0.0652508,-0.789538,0.60815,0.0502602
5.96046e-08,0.966343,1.25726,0.0901144,-0.787723,0.605454,0.0692631
-0,0.965808,1.25926,0.114928,-0.785125,0.602164,0.088146
-5.96046e-08,0.965268,1.26126,0.139668,-0.781744,0.598284,0.10689
-0,0.964724,1.26326,0.164308,-0.777582,0.593821,0.125478
5.96046e-08,0.964176,1.26527,0.188824,-0.772643,0.588781,0.143891
5.96046e-08,0.963623,1.26727,0.213192,-0.766931,0.58317,0.16211
-1.19209e-07,0.963065,1.26927,0.237387,-0.760448,0.576995,0.180119
-0,0.962503,1.27127,0.261385,-0.753202,0.570263,0.1979
-0,0.961937,1.27327,0.285162,-0.745197,0.562984,0.215435
-1.19209e-07,0.961366,1.27527,0.308693,-0.736441,0.555166,0.232708
-1.19209e-07,0.96079,1.27728,0.331956,-0.726941,0.546818,0.249703
1.19209e-07,0.96021,1.27928,0.354925,-0.716706,0.53795,0.266403
-0,0.959626,1.28128,0.377579,-0.705744,0.528573,0.282791
-0,0.959036,1.28328,0.399894,-0.694065,0.518696,0.298853
1.19209e-07,0.958443,1.28528,0.421847,-0.68168,0.508332,0.314574
-0,0.957845,1.28729,0.443417,-0.668599,0.497492,0.329938
-2.38419e-07,0.957242,1.28929,0.46458,-0.654836,0.486188,0.344931
-0,0.956635,1.29129,0.485315,-0.640402,0.474433,0.359539
-2.38419e-07,0.956023,1.29329,0.505602,-0.62531,0.46224,0.373749
-0,0.955407,1.2953,0.525419,-0.609576,0.449622,0.387548
-0,0.954785,1.2973,0.544745,-0.593212,0.436593,0.400922
1.19209e-07,0.954159,1.2993,0.563562,-0.576236,0.423167,0.41386
-0,0.953529,1.3013,0.581848,-0.558662,0.40936,0.42635
-0,0.952895,1.3033,0.599586,-0.540507,0.395185,0.438381
1.19209e-07,0.952255,1.3053,0.616757,-0.521788,0.380658,0.449941
-0,0.951611,1.30731,0.633343,-0.502523,0.365795,0.461021
-1.19209e-07,0.950962,1.30931,0.649327,-0.482731,0.350612,0.471611
-1.19209e-07,0.950308,1.31131,0.664691,-0.46243,0.335123,0.481702
-0,0.94965,1.31331,0.67942,-0.441639,0.319347,0.491285
-1.19209e-07,0.948987,1.31531,0.693498,-0.420379,0.3033,0.500352
-0,0.94832,1.31732,0.706909,-0.39867,0.286997,0.508895
-0,0.947648,1.31932,0.719641,-0.376532,0.270458,0.516908
-0,0.94697,1.32132,0.731678,-0.353988,0.253698,0.524383
-0,0.946289,1.32332,0.743008,-0.331059,0.236735,0.531315
-1.19209e-07,0.945603,1.32532,0.753619,-0.307766,0.219587,0.537698
5.96046e-08,0.944911,1.32733,0.763499,-0.284134,0.202272,0.543528
1.19209e-07,0.944216,1.32933,0.772637,-0.260184,0.184807,0.548801
5.96046e-08,0.943515,1.33133,0.781023,-0.23594,0.167211,0.553512
-0,0.942809,1.33333,0.788648,-0.211426,0.149501,0.557659
-0,0.942099,1.33533,0.795502,-0.186665,0.131695,0.561239
-0,0.941384,1.33734,0.801578,-0.161682,0.113812,0.56425
5.96046e-08,0.940664,1.33934,0.806868,-0.136502,0.09587,0.566692
2.98023e-08,0.93994,1.34134,0.811367,-0.111148,0.0778869,0.568563
2.98023e-08,0.939211,1.34334,0.815068,-0.0856469,0.0598808,0.569862
1.49012e-08,0.938476,1.34534,0.817967,-0.0600225,0.0418701,0.570592
-0,0.937737,1.34735,0.820059,-0.0343004,0.0238726,0.570751
3.72529e-09,0.936993,1.34935,0.821342,-0.00850603,0.00590662,0.570343
-0,0.936244,1.35135,0.821812,0.017335,-0.0120101,0.569369
-0,0.93549,1.35335,0.821468,0.0431973,-0.0298596,0.567831
4.47035e-08,0.934732,1.35536,0.82031,0.0690549,-0.0476243,0.565734
-0,0.933968,1.35736,0.818337,0.0948824,-0.0652865,0.56308
-2.98023e-08,0.9332,1.35936,0.81555,0.120654,-0.0828289,0.559875
-0,0.932426,1.36136,0.811951,0.146344,-0.100234,0.556123
-0,0.931648,1.36336,0.807541,0.171927,-0.117485,0.55183
1.19209e-07,0.930864,1.36537,0.802325,0.197376,-0.134565,0.547001
1.19209e-07,0.930076,1.36737,0.796305,0.222668,-0.151458,0.541643
5.96046e-08,0.929283,1.36937,0.789488,0.247776,-0.168146,0.535764
-0,0.928485,1.37137,0.781878,0.272675,-0.184614,0.52937
-0,0.927681,1.37337,0.773482,0.29734,-0.200847,0.522469
-1.19209e-07,0.926873,1.37537,0.764308,0.321747,-0.216827,0.515072
-0,0.92606,1.37738,0.754362,0.34587,-0.232541,0.507185
-0,0.925242,1.37938,0.743654,0.369686,-0.247973,0.498819
-0,0.924418,1.38138,0.732194,0.393169,-0.263108,0.489983
2.38419e-07,0.92359,1.38338,0.719992,0.416297,-0.277933,0.480689
1.19209e-07,0.922756,1.38538,0.707058,0.439046,-0.292433,0.470946
-1.19209e-07,0.921917,1.38739,0.693404,0.461393,-0.306595,0.460767
-0,0.921074,1.38939,0.679044,0.483315,-0.320406,0.450162
1.19209e-07,0.920225,1.39139,0.66399,0.504789,-0.333853,0.439144
-0,0.919371,1.39339,0.648257,0.525794,-0.346923,0.427725
-0,0.918511,1.39539,0.631858,0.546308,-0.359605,0.415917
1.19209e-07,0.917647,1.3974,0.61481,0.56631,-0.371887,0.403735
-1.19209e-07,0.916777,1.3994,0.597127,0.58578,-0.383758,0.391192
-0,0.915903,1.4014,0.578828,0.604697,-0.395207,0.3783
2.38419e-07,0.915022,1.4034,0.559929,0.623042,-0.406225,0.365075
-2.38419e-07,0.914137,1.4054,0.540448,0.640795,-0.416801,0.351531
1.19209e-07,0.913247,1.40741,0.520404,0.657939,-0.426927,0.337683
1.19209e-07,0.912351,1.40941,0.499815,0.674455,-0.436594,0.323545
-0,0.91145,1.41141,0.478702,0.690326,-0.445793,0.309133
1.19209e-07,0.910544,1.41341,0.457084,0.705535,-0.454518,0.294461
-0,0.909632,1.41542,0.434983,0.720067,-0.462759,0.279547
-0,0.908715,1.41742,0.41242,0.733906,-0.470512,0.264405
1.19209e-07,0.907793,1.41942,0.389416,0.747037,-0.47777,0.249052
-0,0.906865,1.42142,0.365993,0.759447,-0.484526,0.233503
-1.19209e-07,0.905932,1.42342,0.342175,0.771121,-0.490777,0.217776
-1.19209e-07,0.904994,1.42542,0.317984,0.782048,-0.496518,0.201886
-1.19209e-07,0.90405,1.42743,0.293444,0.792215,-0.501743,0.185851
-0,0.903101,1.42943,0.268579,0.801611,-0.506451,0.169686
1.19209e-07,0.902146,1.43143,0.243413,0.810226,-0.510637,0.153409
-0,0.901186,1.43343,0.21797,0.81805,-0.5143,0.137036
-0,0.90022,1.43543,0.192276,0.825074,-0.517438,0.120584
-0,0.899249,1.43744,0.166355,0.831291,-0.520049,0.104071
-5.96046e-08,0.898273,1.43944,0.140234,0.836692,-0.522132,0.0875121
5.96046e-08,0.897291,1.44144,0.113937,0.841272,-0.523688,0.0709253
-0,0.896303,1.44344,0.0874908,0.845025,-0.524716,0.0543272
-2.98023e-08,0.895309,1.44544,0.0609211,0.847945,-0.525218,0.0377346
-0,0.894311,1.44745,0.0342542,0.850029,-0.525194,0.0211641
-0,0.893306,1.44945,0.00751642,0.851274,-0.524647,0.00463242
-0,0.892296,1.45145,0.0192657,-0.851677,0.523578,0.0118438
-1.49012e-08,0.89128,1.45345,0.0460658,-0.851237,0.521992,0.0282483
-2.98023e-08,0.890259,1.45545,0.0728571,-0.849952,0.519891,0.0445645
-0,0.889232,1.45746,0.0996131,-0.847824,0.517279,0.0607765
-1.19209e-07,0.8882,1.45946,0.126307,-0.844853,0.514161,0.0768682
-5.96046e-08,0.887161,1.46146,0.152913,-0.84104,0.510542,0.0928237
-0,0.886117,1.46346,0.179403,-0.836389,0.506427,0.108627
-0,0.885066,1.46546,0.205752,-0.830902,0.501823,0.124264
1.19209e-07,0.884011,1.46747,0.231933,-0.824585,0.496735,0.139718
1.19209e-07,0.882949,1.46947,0.257921,-0.817442,0.49117,0.154975
-0,0.881882,1.47147,0.283687,-0.809479,0.485137,0.17002
-0,0.880809,1.47347,0.309208,-0.800704,0.478643,0.184838
-1.19209e-07,0.87973,1.47548,0.334458,-0.791123,0.471695,0.199415
1.19209e-07,0.878645,1.47748,0.35941,-0.780745,0.464303,0.213738
-0,0.877553,1.47948,0.38404,-0.76958,0.456477,0.227793
-0,0.876457,1.48148,0.408322,-0.757637,0.448224,0.241567
-1.19209e-07,0.875354,1.48348,0.432233,-0.744927,0.439557,0.255047
